player_id,tool,grade,source,source_id,source_url
2025-121-lirim-amidovski,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-845,Draft25.pdf#page=845
2025-121-lirim-amidovski,physical,6.0,eliteprospects_pdf,2025-ep-pdf-page-845,Draft25.pdf#page=845
2025-095-teddy-mutryn,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-851,Draft25.pdf#page=851
2025-095-teddy-mutryn,shooting,5.5,eliteprospects_pdf,2025-ep-pdf-page-851,Draft25.pdf#page=851
2025-095-teddy-mutryn,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-851,Draft25.pdf#page=851
2025-095-teddy-mutryn,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-851,Draft25.pdf#page=851
2025-095-teddy-mutryn,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-851,Draft25.pdf#page=851
2025-095-teddy-mutryn,physical,5.5,eliteprospects_pdf,2025-ep-pdf-page-851,Draft25.pdf#page=851
2025-129-shamar-moses,skating,4.0,eliteprospects_pdf,2025-ep-pdf-page-855,Draft25.pdf#page=855
2025-129-shamar-moses,shooting,5.5,eliteprospects_pdf,2025-ep-pdf-page-855,Draft25.pdf#page=855
2025-129-shamar-moses,passing,5.5,eliteprospects_pdf,2025-ep-pdf-page-855,Draft25.pdf#page=855
2025-129-shamar-moses,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-855,Draft25.pdf#page=855
2025-129-shamar-moses,sense,5.5,eliteprospects_pdf,2025-ep-pdf-page-855,Draft25.pdf#page=855
2025-129-shamar-moses,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-855,Draft25.pdf#page=855
2025-097-lucas-beckman,skating,5.5,eliteprospects_pdf_vision,2025-ep-pdf-page-865,Draft25.pdf#page=865
2025-097-lucas-beckman,transitions,5.5,eliteprospects_pdf_vision,2025-ep-pdf-page-865,Draft25.pdf#page=865
2025-097-lucas-beckman,hands,5.0,eliteprospects_pdf_vision,2025-ep-pdf-page-865,Draft25.pdf#page=865
2025-097-lucas-beckman,tracking,6.0,eliteprospects_pdf_vision,2025-ep-pdf-page-865,Draft25.pdf#page=865
2025-097-lucas-beckman,post,5.0,eliteprospects_pdf_vision,2025-ep-pdf-page-865,Draft25.pdf#page=865
2025-097-lucas-beckman,depth,5.0,eliteprospects_pdf_vision,2025-ep-pdf-page-865,Draft25.pdf#page=865
2025-125-jimmy-lombardi,skating,4.0,eliteprospects_pdf,2025-ep-pdf-page-872,Draft25.pdf#page=872
2025-125-jimmy-lombardi,shooting,5.5,eliteprospects_pdf,2025-ep-pdf-page-872,Draft25.pdf#page=872
2025-125-jimmy-lombardi,passing,5.5,eliteprospects_pdf,2025-ep-pdf-page-872,Draft25.pdf#page=872
2025-125-jimmy-lombardi,handling,6.0,eliteprospects_pdf,2025-ep-pdf-page-872,Draft25.pdf#page=872
2025-125-jimmy-lombardi,sense,5.5,eliteprospects_pdf,2025-ep-pdf-page-872,Draft25.pdf#page=872
2025-125-jimmy-lombardi,physical,4.0,eliteprospects_pdf,2025-ep-pdf-page-872,Draft25.pdf#page=872
2025-148-quinn-beauchesne,skating,6.5,eliteprospects_pdf,2025-ep-pdf-page-877,Draft25.pdf#page=877
2025-148-quinn-beauchesne,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-877,Draft25.pdf#page=877
2025-148-quinn-beauchesne,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-877,Draft25.pdf#page=877
2025-148-quinn-beauchesne,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-877,Draft25.pdf#page=877
2025-148-quinn-beauchesne,sense,4.0,eliteprospects_pdf,2025-ep-pdf-page-877,Draft25.pdf#page=877
2025-148-quinn-beauchesne,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-877,Draft25.pdf#page=877
2025-122-alex-huang,skating,6.5,eliteprospects_pdf,2025-ep-pdf-page-883,Draft25.pdf#page=883
2025-122-alex-huang,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-883,Draft25.pdf#page=883
2025-122-alex-huang,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-883,Draft25.pdf#page=883
2025-122-alex-huang,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-883,Draft25.pdf#page=883
2025-122-alex-huang,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-883,Draft25.pdf#page=883
2025-122-alex-huang,physical,4.5,eliteprospects_pdf,2025-ep-pdf-page-883,Draft25.pdf#page=883
2025-061-liam-pettersson,skating,5.5,eliteprospects_pdf,2025-ep-pdf-page-897,Draft25.pdf#page=897
2025-061-liam-pettersson,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-897,Draft25.pdf#page=897
2025-061-liam-pettersson,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-897,Draft25.pdf#page=897
2025-061-liam-pettersson,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-897,Draft25.pdf#page=897
2025-061-liam-pettersson,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-897,Draft25.pdf#page=897
2025-061-liam-pettersson,physical,4.0,eliteprospects_pdf,2025-ep-pdf-page-897,Draft25.pdf#page=897
2025-081-bryce-pickford,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-901,Draft25.pdf#page=901
2025-081-bryce-pickford,shooting,6.0,eliteprospects_pdf,2025-ep-pdf-page-901,Draft25.pdf#page=901
2025-081-bryce-pickford,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-901,Draft25.pdf#page=901
2025-081-bryce-pickford,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-901,Draft25.pdf#page=901
2025-081-bryce-pickford,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-901,Draft25.pdf#page=901
2025-081-bryce-pickford,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-901,Draft25.pdf#page=901
2025-168-anthony-allain-samake,skating,5.5,eliteprospects_pdf,2025-ep-pdf-page-904,Draft25.pdf#page=904
2025-168-anthony-allain-samake,shooting,3.0,eliteprospects_pdf,2025-ep-pdf-page-904,Draft25.pdf#page=904
2025-168-anthony-allain-samake,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-904,Draft25.pdf#page=904
2025-168-anthony-allain-samake,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-904,Draft25.pdf#page=904
2025-168-anthony-allain-samake,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-904,Draft25.pdf#page=904
2025-168-anthony-allain-samake,physical,5.5,eliteprospects_pdf,2025-ep-pdf-page-904,Draft25.pdf#page=904
2025-072-noah-read,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-909,Draft25.pdf#page=909
2025-072-noah-read,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-909,Draft25.pdf#page=909
2025-072-noah-read,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-909,Draft25.pdf#page=909
2025-072-noah-read,handling,4.0,eliteprospects_pdf,2025-ep-pdf-page-909,Draft25.pdf#page=909
2025-072-noah-read,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-909,Draft25.pdf#page=909
2025-072-noah-read,physical,5.5,eliteprospects_pdf,2025-ep-pdf-page-909,Draft25.pdf#page=909
2025-112-mads-kongsbak-klyvo,skating,6.0,eliteprospects_pdf,2025-ep-pdf-page-913,Draft25.pdf#page=913
2025-112-mads-kongsbak-klyvo,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-913,Draft25.pdf#page=913
2025-112-mads-kongsbak-klyvo,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-913,Draft25.pdf#page=913
2025-112-mads-kongsbak-klyvo,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-913,Draft25.pdf#page=913
2025-112-mads-kongsbak-klyvo,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-913,Draft25.pdf#page=913
2025-112-mads-kongsbak-klyvo,physical,6.0,eliteprospects_pdf,2025-ep-pdf-page-913,Draft25.pdf#page=913
2025-134-maxim-agafonov,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-917,Draft25.pdf#page=917
2025-134-maxim-agafonov,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-917,Draft25.pdf#page=917
2025-134-maxim-agafonov,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-917,Draft25.pdf#page=917
2025-134-maxim-agafonov,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-917,Draft25.pdf#page=917
2025-134-maxim-agafonov,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-917,Draft25.pdf#page=917
2025-134-maxim-agafonov,physical,6.0,eliteprospects_pdf,2025-ep-pdf-page-917,Draft25.pdf#page=917
2025-152-petteri-rimpinen,skating,5.0,eliteprospects_pdf_vision,2025-ep-pdf-page-923,Draft25.pdf#page=923
2025-152-petteri-rimpinen,transitions,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-923,Draft25.pdf#page=923
2025-152-petteri-rimpinen,hands,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-923,Draft25.pdf#page=923
2025-152-petteri-rimpinen,tracking,4.0,eliteprospects_pdf_vision,2025-ep-pdf-page-923,Draft25.pdf#page=923
2025-152-petteri-rimpinen,post,4.5,eliteprospects_pdf_vision,2025-ep-pdf-page-923,Draft25.pdf#page=923
2025-152-petteri-rimpinen,depth,5.0,eliteprospects_pdf_vision,2025-ep-pdf-page-923,Draft25.pdf#page=923
2025-092-owen-martin,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-925,Draft25.pdf#page=925
2025-092-owen-martin,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-925,Draft25.pdf#page=925
2025-092-owen-martin,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-925,Draft25.pdf#page=925
2025-092-owen-martin,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-925,Draft25.pdf#page=925
2025-092-owen-martin,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-925,Draft25.pdf#page=925
2025-092-owen-martin,physical,4.5,eliteprospects_pdf,2025-ep-pdf-page-925,Draft25.pdf#page=925
2025-102-adam-benak,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-929,Draft25.pdf#page=929
2025-102-adam-benak,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-929,Draft25.pdf#page=929
2025-102-adam-benak,passing,6.5,eliteprospects_pdf,2025-ep-pdf-page-929,Draft25.pdf#page=929
2025-102-adam-benak,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-929,Draft25.pdf#page=929
2025-102-adam-benak,sense,6.0,eliteprospects_pdf,2025-ep-pdf-page-929,Draft25.pdf#page=929
2025-102-adam-benak,physical,3.5,eliteprospects_pdf,2025-ep-pdf-page-929,Draft25.pdf#page=929
2025-153-harry-nansi,skating,4.0,eliteprospects_pdf,2025-ep-pdf-page-941,Draft25.pdf#page=941
2025-153-harry-nansi,shooting,4.0,eliteprospects_pdf,2025-ep-pdf-page-941,Draft25.pdf#page=941
2025-153-harry-nansi,passing,5.5,eliteprospects_pdf,2025-ep-pdf-page-941,Draft25.pdf#page=941
2025-153-harry-nansi,handling,6.0,eliteprospects_pdf,2025-ep-pdf-page-941,Draft25.pdf#page=941
2025-153-harry-nansi,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-941,Draft25.pdf#page=941
2025-153-harry-nansi,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-941,Draft25.pdf#page=941
2025-177-carlos-handel,skating,5.5,eliteprospects_pdf,2025-ep-pdf-page-946,Draft25.pdf#page=946
2025-177-carlos-handel,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-946,Draft25.pdf#page=946
2025-177-carlos-handel,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-946,Draft25.pdf#page=946
2025-177-carlos-handel,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-946,Draft25.pdf#page=946
2025-177-carlos-handel,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-946,Draft25.pdf#page=946
2025-177-carlos-handel,physical,4.5,eliteprospects_pdf,2025-ep-pdf-page-946,Draft25.pdf#page=946
2025-171-evan-passmore,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-957,Draft25.pdf#page=957
2025-171-evan-passmore,shooting,4.0,eliteprospects_pdf,2025-ep-pdf-page-957,Draft25.pdf#page=957
2025-171-evan-passmore,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-957,Draft25.pdf#page=957
2025-171-evan-passmore,handling,4.0,eliteprospects_pdf,2025-ep-pdf-page-957,Draft25.pdf#page=957
2025-171-evan-passmore,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-957,Draft25.pdf#page=957
2025-171-evan-passmore,physical,6.5,eliteprospects_pdf,2025-ep-pdf-page-957,Draft25.pdf#page=957
2025-132-max-westergard,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-968,Draft25.pdf#page=968
2025-132-max-westergard,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-968,Draft25.pdf#page=968
2025-132-max-westergard,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-968,Draft25.pdf#page=968
2025-132-max-westergard,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-968,Draft25.pdf#page=968
2025-132-max-westergard,sense,5.5,eliteprospects_pdf,2025-ep-pdf-page-968,Draft25.pdf#page=968
2025-132-max-westergard,physical,4.5,eliteprospects_pdf,2025-ep-pdf-page-968,Draft25.pdf#page=968
2025-058-jack-ivankovic,skating,5.5,eliteprospects_pdf_vision,2025-ep-pdf-page-975,Draft25.pdf#page=975
2025-058-jack-ivankovic,transitions,5.0,eliteprospects_pdf_vision,2025-ep-pdf-page-975,Draft25.pdf#page=975
2025-058-jack-ivankovic,hands,5.0,eliteprospects_pdf_vision,2025-ep-pdf-page-975,Draft25.pdf#page=975
2025-058-jack-ivankovic,tracking,5.5,eliteprospects_pdf_vision,2025-ep-pdf-page-975,Draft25.pdf#page=975
2025-058-jack-ivankovic,post,5.0,eliteprospects_pdf_vision,2025-ep-pdf-page-975,Draft25.pdf#page=975
2025-058-jack-ivankovic,depth,6.0,eliteprospects_pdf_vision,2025-ep-pdf-page-975,Draft25.pdf#page=975
2025-060-lasse-boelius,skating,6.0,eliteprospects_pdf,2025-ep-pdf-page-982,Draft25.pdf#page=982
2025-060-lasse-boelius,shooting,5.5,eliteprospects_pdf,2025-ep-pdf-page-982,Draft25.pdf#page=982
2025-060-lasse-boelius,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-982,Draft25.pdf#page=982
2025-060-lasse-boelius,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-982,Draft25.pdf#page=982
2025-060-lasse-boelius,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-982,Draft25.pdf#page=982
2025-060-lasse-boelius,physical,4.5,eliteprospects_pdf,2025-ep-pdf-page-982,Draft25.pdf#page=982
2025-065-kieren-dervin,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-989,Draft25.pdf#page=989
2025-065-kieren-dervin,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-989,Draft25.pdf#page=989
2025-065-kieren-dervin,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-989,Draft25.pdf#page=989
2025-065-kieren-dervin,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-989,Draft25.pdf#page=989
2025-065-kieren-dervin,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-989,Draft25.pdf#page=989
2025-065-kieren-dervin,physical,5.5,eliteprospects_pdf,2025-ep-pdf-page-989,Draft25.pdf#page=989
2025-130-ryan-miller,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-992,Draft25.pdf#page=992
2025-130-ryan-miller,shooting,4.0,eliteprospects_pdf,2025-ep-pdf-page-992,Draft25.pdf#page=992
2025-130-ryan-miller,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-992,Draft25.pdf#page=992
2025-130-ryan-miller,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-992,Draft25.pdf#page=992
2025-130-ryan-miller,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-992,Draft25.pdf#page=992
2025-130-ryan-miller,physical,5.5,eliteprospects_pdf,2025-ep-pdf-page-992,Draft25.pdf#page=992
2025-059-vojtech-cihar,skating,5.5,eliteprospects_pdf,2025-ep-pdf-page-995,Draft25.pdf#page=995
2025-059-vojtech-cihar,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-995,Draft25.pdf#page=995
2025-059-vojtech-cihar,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-995,Draft25.pdf#page=995
2025-059-vojtech-cihar,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-995,Draft25.pdf#page=995
2025-059-vojtech-cihar,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-995,Draft25.pdf#page=995
2025-059-vojtech-cihar,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-995,Draft25.pdf#page=995
2025-223-aidan-park,skating,4.0,eliteprospects_pdf,2025-ep-pdf-page-1003,Draft25.pdf#page=1003
2025-223-aidan-park,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1003,Draft25.pdf#page=1003
2025-223-aidan-park,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1003,Draft25.pdf#page=1003
2025-223-aidan-park,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1003,Draft25.pdf#page=1003
2025-223-aidan-park,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1003,Draft25.pdf#page=1003
2025-223-aidan-park,physical,5.5,eliteprospects_pdf,2025-ep-pdf-page-1003,Draft25.pdf#page=1003
2025-165-kirill-yemelyanov,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-1014,Draft25.pdf#page=1014
2025-165-kirill-yemelyanov,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-1014,Draft25.pdf#page=1014
2025-165-kirill-yemelyanov,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-1014,Draft25.pdf#page=1014
2025-165-kirill-yemelyanov,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1014,Draft25.pdf#page=1014
2025-165-kirill-yemelyanov,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1014,Draft25.pdf#page=1014
2025-165-kirill-yemelyanov,physical,5.5,eliteprospects_pdf,2025-ep-pdf-page-1014,Draft25.pdf#page=1014
2025-135-noah-laberge,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-1019,Draft25.pdf#page=1019
2025-135-noah-laberge,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-1019,Draft25.pdf#page=1019
2025-135-noah-laberge,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-1019,Draft25.pdf#page=1019
2025-135-noah-laberge,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1019,Draft25.pdf#page=1019
2025-135-noah-laberge,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1019,Draft25.pdf#page=1019
2025-135-noah-laberge,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1019,Draft25.pdf#page=1019
2025-052-theodor-hallquisth,skating,4.0,eliteprospects_pdf,2025-ep-pdf-page-1022,Draft25.pdf#page=1022
2025-052-theodor-hallquisth,shooting,5.5,eliteprospects_pdf,2025-ep-pdf-page-1022,Draft25.pdf#page=1022
2025-052-theodor-hallquisth,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1022,Draft25.pdf#page=1022
2025-052-theodor-hallquisth,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1022,Draft25.pdf#page=1022
2025-052-theodor-hallquisth,sense,5.5,eliteprospects_pdf,2025-ep-pdf-page-1022,Draft25.pdf#page=1022
2025-052-theodor-hallquisth,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1022,Draft25.pdf#page=1022
2025-163-daniel-nieminen,skating,6.5,eliteprospects_pdf,2025-ep-pdf-page-1040,Draft25.pdf#page=1040
2025-163-daniel-nieminen,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-1040,Draft25.pdf#page=1040
2025-163-daniel-nieminen,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1040,Draft25.pdf#page=1040
2025-163-daniel-nieminen,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-1040,Draft25.pdf#page=1040
2025-163-daniel-nieminen,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-1040,Draft25.pdf#page=1040
2025-163-daniel-nieminen,physical,4.5,eliteprospects_pdf,2025-ep-pdf-page-1040,Draft25.pdf#page=1040
2025-087-roman-bausov,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-1047,Draft25.pdf#page=1047
2025-087-roman-bausov,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-1047,Draft25.pdf#page=1047
2025-087-roman-bausov,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-1047,Draft25.pdf#page=1047
2025-087-roman-bausov,handling,4.0,eliteprospects_pdf,2025-ep-pdf-page-1047,Draft25.pdf#page=1047
2025-087-roman-bausov,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1047,Draft25.pdf#page=1047
2025-087-roman-bausov,physical,6.0,eliteprospects_pdf,2025-ep-pdf-page-1047,Draft25.pdf#page=1047
2025-083-tommy-lafreniere,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-1056,Draft25.pdf#page=1056
2025-083-tommy-lafreniere,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1056,Draft25.pdf#page=1056
2025-083-tommy-lafreniere,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-1056,Draft25.pdf#page=1056
2025-083-tommy-lafreniere,handling,4.0,eliteprospects_pdf,2025-ep-pdf-page-1056,Draft25.pdf#page=1056
2025-083-tommy-lafreniere,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1056,Draft25.pdf#page=1056
2025-083-tommy-lafreniere,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1056,Draft25.pdf#page=1056
2025-164-nathan-quinn,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1059,Draft25.pdf#page=1059
2025-164-nathan-quinn,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1059,Draft25.pdf#page=1059
2025-164-nathan-quinn,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1059,Draft25.pdf#page=1059
2025-164-nathan-quinn,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1059,Draft25.pdf#page=1059
2025-164-nathan-quinn,sense,5.5,eliteprospects_pdf,2025-ep-pdf-page-1059,Draft25.pdf#page=1059
2025-164-nathan-quinn,physical,4.5,eliteprospects_pdf,2025-ep-pdf-page-1059,Draft25.pdf#page=1059
2025-205-karl-annborn,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1065,Draft25.pdf#page=1065
2025-205-karl-annborn,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-1065,Draft25.pdf#page=1065
2025-205-karl-annborn,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1065,Draft25.pdf#page=1065
2025-205-karl-annborn,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-1065,Draft25.pdf#page=1065
2025-205-karl-annborn,sense,5.5,eliteprospects_pdf,2025-ep-pdf-page-1065,Draft25.pdf#page=1065
2025-205-karl-annborn,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1065,Draft25.pdf#page=1065
2025-085-mateo-nobert,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1070,Draft25.pdf#page=1070
2025-085-mateo-nobert,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1070,Draft25.pdf#page=1070
2025-085-mateo-nobert,passing,5.5,eliteprospects_pdf,2025-ep-pdf-page-1070,Draft25.pdf#page=1070
2025-085-mateo-nobert,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1070,Draft25.pdf#page=1070
2025-085-mateo-nobert,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1070,Draft25.pdf#page=1070
2025-085-mateo-nobert,physical,4.5,eliteprospects_pdf,2025-ep-pdf-page-1070,Draft25.pdf#page=1070
2025-181-bruno-idzan,skating,4.0,eliteprospects_pdf,2025-ep-pdf-page-1075,Draft25.pdf#page=1075
2025-181-bruno-idzan,shooting,5.5,eliteprospects_pdf,2025-ep-pdf-page-1075,Draft25.pdf#page=1075
2025-181-bruno-idzan,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-1075,Draft25.pdf#page=1075
2025-181-bruno-idzan,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1075,Draft25.pdf#page=1075
2025-181-bruno-idzan,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1075,Draft25.pdf#page=1075
2025-181-bruno-idzan,physical,5.5,eliteprospects_pdf,2025-ep-pdf-page-1075,Draft25.pdf#page=1075
2025-106-tomas-poletin,skating,4.5,eliteprospects_pdf,2025-ep-pdf-page-1090,Draft25.pdf#page=1090
2025-106-tomas-poletin,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1090,Draft25.pdf#page=1090
2025-106-tomas-poletin,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1090,Draft25.pdf#page=1090
2025-106-tomas-poletin,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1090,Draft25.pdf#page=1090
2025-106-tomas-poletin,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1090,Draft25.pdf#page=1090
2025-106-tomas-poletin,physical,5.5,eliteprospects_pdf,2025-ep-pdf-page-1090,Draft25.pdf#page=1090
2025-154-jordan-charron,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-1099,Draft25.pdf#page=1099
2025-154-jordan-charron,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-1099,Draft25.pdf#page=1099
2025-154-jordan-charron,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1099,Draft25.pdf#page=1099
2025-154-jordan-charron,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1099,Draft25.pdf#page=1099
2025-154-jordan-charron,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1099,Draft25.pdf#page=1099
2025-154-jordan-charron,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1099,Draft25.pdf#page=1099
2025-140-nikita-tyurin,skating,5.0,eliteprospects_pdf,2025-ep-pdf-page-1102,Draft25.pdf#page=1102
2025-140-nikita-tyurin,shooting,4.5,eliteprospects_pdf,2025-ep-pdf-page-1102,Draft25.pdf#page=1102
2025-140-nikita-tyurin,passing,5.0,eliteprospects_pdf,2025-ep-pdf-page-1102,Draft25.pdf#page=1102
2025-140-nikita-tyurin,handling,5.0,eliteprospects_pdf,2025-ep-pdf-page-1102,Draft25.pdf#page=1102
2025-140-nikita-tyurin,sense,5.0,eliteprospects_pdf,2025-ep-pdf-page-1102,Draft25.pdf#page=1102
2025-140-nikita-tyurin,physical,5.0,eliteprospects_pdf,2025-ep-pdf-page-1102,Draft25.pdf#page=1102
2025-114-gustav-hillstrom,skating,5.5,eliteprospects_pdf,2025-ep-pdf-page-1106,Draft25.pdf#page=1106
2025-114-gustav-hillstrom,shooting,5.0,eliteprospects_pdf,2025-ep-pdf-page-1106,Draft25.pdf#page=1106
2025-114-gustav-hillstrom,passing,4.5,eliteprospects_pdf,2025-ep-pdf-page-1106,Draft25.pdf#page=1106
2025-114-gustav-hillstrom,handling,4.5,eliteprospects_pdf,2025-ep-pdf-page-1106,Draft25.pdf#page=1106
2025-114-gustav-hillstrom,sense,4.5,eliteprospects_pdf,2025-ep-pdf-page-1106,Draft25.pdf#page=1106
